state,state_fips,year,log_median_income,poverty_rate,unemployment_rate,pct_black,pct_hispanic
Mississippi,28,2010,10.514638034291343,0.22391304196628592,0.12317128855887689,0.37211030438688286,0.024725289525110133
Mississippi,28,2011,10.516481602659502,0.22554629249206457,0.11345138521462102,0.3733035153123439,0.027232725602582768
Mississippi,28,2012,10.521237468623626,0.24153530573629575,0.11338952027567818,0.37493994826002386,0.026841871456779832
Mississippi,28,2013,10.544367280159596,0.24048748897631048,0.10573642484065486,0.375943222919711,0.026897168935483235
Mississippi,28,2014,10.58860256139881,0.21520271320372858,0.09774762769676623,0.37686079759418506,0.026908441627625724
Mississippi,28,2015,10.611350916931753,0.21995878586429024,0.08882299283852396,0.37640396306159773,0.028659243473236434
Mississippi,28,2016,10.639550534072905,0.2083615922325533,0.077322864704901,0.37857234152612185,0.02902005737561757
Mississippi,28,2017,10.681182661619935,0.19766382419024373,0.0702755662379643,0.3787818772829329,0.02883113836667672
Mississippi,28,2018,10.70810902150003,0.19665866144132857,0.07147909148352519,0.3784837252597496,0.02917298671032938
Mississippi,28,2019,10.731864682356177,0.19604683090773195,0.06609893803031683,0.3780640687008614,0.030288470100119317
Missouri,29,2010,10.698762529141884,0.1527316267240899,0.09955713592165857,0.1160732466777881,0.035552332790381155
Missouri,29,2011,10.719891648587698,0.15778329186337034,0.094119431031612,0.11380028376119339,0.03599787578393688
Missouri,29,2012,10.721525780211834,0.1623485271003397,0.0859449056197035,0.11390158864481298,0.03678502846568276
Missouri,29,2013,10.756433716893001,0.15885763014525314,0.07469431687857116,0.11355734309965751,0.038011499012850565
